,Vehicle category,Segment,CountryID,TechID,Age,TransTypeID,VehTypeID,MassCatID,EngineID,FuelID,NumVeh
5880,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,6,2.0,5.0,22.0,6.0,2.0,3.3683035714285716
5881,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,7,2.0,5.0,22.0,6.0,2.0,2.020982142857143
5882,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,8,2.0,5.0,22.0,6.0,2.0,0.6736607142857144
5883,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,9,2.0,5.0,22.0,6.0,2.0,4.041964285714286
5884,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,10,2.0,5.0,22.0,6.0,2.0,2.3578125
5885,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,11,2.0,5.0,22.0,6.0,2.0,1.6841517857142858
5886,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,12,2.0,5.0,22.0,6.0,2.0,1.3473214285714288
5887,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,13,2.0,5.0,22.0,6.0,2.0,0.3368303571428572
5888,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,14,2.0,5.0,22.0,6.0,2.0,1.0104910714285715
5889,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,15,2.0,5.0,22.0,6.0,2.0,0.3368303571428572
5890,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,16,2.0,5.0,22.0,6.0,2.0,0.6736607142857144
5895,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,21,2.0,5.0,22.0,6.0,2.0,0.3368303571428572
5899,Heavy goods vehicles,RigidTruck >12-14t,9,1520.0,25,2.0,5.0,22.0,6.0,2.0,0.3368303571428572
5908,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,1,2.0,5.0,22.0,6.0,2.0,5.7261160714285735
5909,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,2,2.0,5.0,22.0,6.0,2.0,20.995758928571433
5910,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,3,2.0,5.0,22.0,6.0,2.0,22.904464285714294
5911,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,4,2.0,5.0,22.0,6.0,2.0,13.360937500000004
5912,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,5,2.0,5.0,22.0,6.0,2.0,15.26964285714286
5913,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,6,2.0,5.0,22.0,6.0,2.0,19.087053571428573
5914,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,7,2.0,5.0,22.0,6.0,2.0,11.452232142857147
5915,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,8,2.0,5.0,22.0,6.0,2.0,3.817410714285715
5916,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,9,2.0,5.0,22.0,6.0,2.0,22.904464285714294
5917,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,10,2.0,5.0,22.0,6.0,2.0,13.360937500000004
5918,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,11,2.0,5.0,22.0,6.0,2.0,9.543526785714286
5919,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,12,2.0,5.0,22.0,6.0,2.0,7.63482142857143
5920,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,13,2.0,5.0,22.0,6.0,2.0,1.9087053571428576
5921,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,14,2.0,5.0,22.0,6.0,2.0,5.7261160714285735
5922,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,15,2.0,5.0,22.0,6.0,2.0,1.9087053571428576
5923,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,16,2.0,5.0,22.0,6.0,2.0,3.817410714285715
5928,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,21,2.0,5.0,22.0,6.0,2.0,1.9087053571428576
5932,Heavy goods vehicles,RigidTruck >12-14t,9,10520.0,25,2.0,5.0,22.0,6.0,2.0,1.9087053571428576
5941,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,1,2.0,5.0,22.0,1.0,2.0,0.5015625
5942,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,2,2.0,5.0,22.0,1.0,2.0,1.8390625
5943,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,3,2.0,5.0,22.0,1.0,2.0,2.00625
5944,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,4,2.0,5.0,22.0,1.0,2.0,1.1703125
5945,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,5,2.0,5.0,22.0,1.0,2.0,1.3375000000000001
5946,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,6,2.0,5.0,22.0,1.0,2.0,1.671875
5947,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,7,2.0,5.0,22.0,1.0,2.0,1.003125
5948,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,8,2.0,5.0,22.0,1.0,2.0,0.33437500000000003
5949,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,9,2.0,5.0,22.0,1.0,2.0,2.00625
5950,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,10,2.0,5.0,22.0,1.0,2.0,1.1703125
5951,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,11,2.0,5.0,22.0,1.0,2.0,0.8359375
5952,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,12,2.0,5.0,22.0,1.0,2.0,0.6687500000000001
5953,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,13,2.0,5.0,22.0,1.0,2.0,0.16718750000000002
5954,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,14,2.0,5.0,22.0,1.0,2.0,0.5015625
5955,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,15,2.0,5.0,22.0,1.0,2.0,0.16718750000000002
5956,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,16,2.0,5.0,22.0,1.0,2.0,0.33437500000000003
5961,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,21,2.0,5.0,22.0,1.0,2.0,0.16718750000000002
5965,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,25,2.0,5.0,22.0,1.0,2.0,0.16718750000000002
5974,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,1,2.0,5.0,22.0,1.0,2.0,2.8421875
5975,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,2,2.0,5.0,22.0,1.0,2.0,10.421354166666667
5976,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,3,2.0,5.0,22.0,1.0,2.0,11.36875
5977,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,4,2.0,5.0,22.0,1.0,2.0,6.631770833333333
5978,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,5,2.0,5.0,22.0,1.0,2.0,7.579166666666667
5979,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,6,2.0,5.0,22.0,1.0,2.0,9.473958333333334
5980,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,7,2.0,5.0,22.0,1.0,2.0,5.684375
5981,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,8,2.0,5.0,22.0,1.0,2.0,1.8947916666666667
5982,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,9,2.0,5.0,22.0,1.0,2.0,11.36875
5983,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,10,2.0,5.0,22.0,1.0,2.0,6.631770833333333
5984,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,11,2.0,5.0,22.0,1.0,2.0,4.736979166666667
5985,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,12,2.0,5.0,22.0,1.0,2.0,3.7895833333333333
5986,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,13,2.0,5.0,22.0,1.0,2.0,0.9473958333333333
5987,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,14,2.0,5.0,22.0,1.0,2.0,2.8421875
5988,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,15,2.0,5.0,22.0,1.0,2.0,0.9473958333333333
5989,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,16,2.0,5.0,22.0,1.0,2.0,1.8947916666666667
5994,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,21,2.0,5.0,22.0,1.0,2.0,0.9473958333333333
5998,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,25,2.0,5.0,22.0,1.0,2.0,0.9473958333333333
6007,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,1,2.0,5.0,22.0,3.0,2.0,0.5015625
6008,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,2,2.0,5.0,22.0,3.0,2.0,1.8390625
6009,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,3,2.0,5.0,22.0,3.0,2.0,2.00625
6010,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,4,2.0,5.0,22.0,3.0,2.0,1.1703125
6011,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,5,2.0,5.0,22.0,3.0,2.0,1.3375000000000001
6012,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,6,2.0,5.0,22.0,3.0,2.0,1.671875
6013,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,7,2.0,5.0,22.0,3.0,2.0,1.003125
6014,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,8,2.0,5.0,22.0,3.0,2.0,0.33437500000000003
6015,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,9,2.0,5.0,22.0,3.0,2.0,2.00625
6016,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,10,2.0,5.0,22.0,3.0,2.0,1.1703125
6017,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,11,2.0,5.0,22.0,3.0,2.0,0.8359375
6018,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,12,2.0,5.0,22.0,3.0,2.0,0.6687500000000001
6019,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,13,2.0,5.0,22.0,3.0,2.0,0.16718750000000002
6020,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,14,2.0,5.0,22.0,3.0,2.0,0.5015625
6021,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,15,2.0,5.0,22.0,3.0,2.0,0.16718750000000002
6022,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,16,2.0,5.0,22.0,3.0,2.0,0.33437500000000003
6027,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,21,2.0,5.0,22.0,3.0,2.0,0.16718750000000002
6031,Heavy goods vehicles,RigidTruck >14-20t,9,1520.0,25,2.0,5.0,22.0,3.0,2.0,0.16718750000000002
6040,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,1,2.0,5.0,22.0,3.0,2.0,2.8421875
6041,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,2,2.0,5.0,22.0,3.0,2.0,10.421354166666667
6042,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,3,2.0,5.0,22.0,3.0,2.0,11.36875
6043,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,4,2.0,5.0,22.0,3.0,2.0,6.631770833333333
6044,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,5,2.0,5.0,22.0,3.0,2.0,7.579166666666667
6045,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,6,2.0,5.0,22.0,3.0,2.0,9.473958333333334
6046,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,7,2.0,5.0,22.0,3.0,2.0,5.684375
6047,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,8,2.0,5.0,22.0,3.0,2.0,1.8947916666666667
6048,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,9,2.0,5.0,22.0,3.0,2.0,11.36875
6049,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,10,2.0,5.0,22.0,3.0,2.0,6.631770833333333
6050,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,11,2.0,5.0,22.0,3.0,2.0,4.736979166666667
6051,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,12,2.0,5.0,22.0,3.0,2.0,3.7895833333333333
6052,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,13,2.0,5.0,22.0,3.0,2.0,0.9473958333333333
6053,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,14,2.0,5.0,22.0,3.0,2.0,2.8421875
6054,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,15,2.0,5.0,22.0,3.0,2.0,0.9473958333333333
6055,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,16,2.0,5.0,22.0,3.0,2.0,1.8947916666666667
6060,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,21,2.0,5.0,22.0,3.0,2.0,0.9473958333333333
6064,Heavy goods vehicles,RigidTruck >14-20t,9,10520.0,25,2.0,5.0,22.0,3.0,2.0,0.9473958333333333
6073,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,1,2.0,5.0,22.0,4.0,2.0,0.3515625
6074,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,2,2.0,5.0,22.0,4.0,2.0,1.2890625
6075,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,3,2.0,5.0,22.0,4.0,2.0,1.40625
6076,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,4,2.0,5.0,22.0,4.0,2.0,0.8203125
6077,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,5,2.0,5.0,22.0,4.0,2.0,0.9375
6078,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,6,2.0,5.0,22.0,4.0,2.0,1.171875
6079,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,7,2.0,5.0,22.0,4.0,2.0,0.703125
6080,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,8,2.0,5.0,22.0,4.0,2.0,0.234375
6081,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,9,2.0,5.0,22.0,4.0,2.0,1.40625
6082,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,10,2.0,5.0,22.0,4.0,2.0,0.8203125
6083,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,11,2.0,5.0,22.0,4.0,2.0,0.5859375
6084,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,12,2.0,5.0,22.0,4.0,2.0,0.46875
6085,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,13,2.0,5.0,22.0,4.0,2.0,0.1171875
6086,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,14,2.0,5.0,22.0,4.0,2.0,0.3515625
6087,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,15,2.0,5.0,22.0,4.0,2.0,0.1171875
6088,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,16,2.0,5.0,22.0,4.0,2.0,0.234375
6093,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,21,2.0,5.0,22.0,4.0,2.0,0.1171875
6097,Heavy goods vehicles,RigidTruck >20-26t,9,1520.0,25,2.0,5.0,22.0,4.0,2.0,0.1171875
6106,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,1,2.0,5.0,22.0,4.0,2.0,1.9921875
6107,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,2,2.0,5.0,22.0,4.0,2.0,7.3046875
6108,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,3,2.0,5.0,22.0,4.0,2.0,7.96875
6109,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,4,2.0,5.0,22.0,4.0,2.0,4.6484375
6110,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,5,2.0,5.0,22.0,4.0,2.0,5.3125
6111,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,6,2.0,5.0,22.0,4.0,2.0,6.640625
6112,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,7,2.0,5.0,22.0,4.0,2.0,3.984375
6113,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,8,2.0,5.0,22.0,4.0,2.0,1.328125
6114,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,9,2.0,5.0,22.0,4.0,2.0,7.96875
6115,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,10,2.0,5.0,22.0,4.0,2.0,4.6484375
6116,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,11,2.0,5.0,22.0,4.0,2.0,3.3203125
6117,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,12,2.0,5.0,22.0,4.0,2.0,2.65625
6118,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,13,2.0,5.0,22.0,4.0,2.0,0.6640625
6119,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,14,2.0,5.0,22.0,4.0,2.0,1.9921875
6120,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,15,2.0,5.0,22.0,4.0,2.0,0.6640625
6121,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,16,2.0,5.0,22.0,4.0,2.0,1.328125
6126,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,21,2.0,5.0,22.0,4.0,2.0,0.6640625
6130,Heavy goods vehicles,RigidTruck >20-26t,9,10520.0,25,2.0,5.0,22.0,4.0,2.0,0.6640625
6139,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,1,2.0,5.0,23.0,5.0,2.0,0.028124999999999997
6140,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,2,2.0,5.0,23.0,5.0,2.0,0.10312499999999998
6141,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,3,2.0,5.0,23.0,5.0,2.0,0.11249999999999999
6142,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,4,2.0,5.0,23.0,5.0,2.0,0.06562499999999999
6143,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,5,2.0,5.0,23.0,5.0,2.0,0.075
6144,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,6,2.0,5.0,23.0,5.0,2.0,0.09375
6145,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,7,2.0,5.0,23.0,5.0,2.0,0.056249999999999994
6146,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,8,2.0,5.0,23.0,5.0,2.0,0.01875
6147,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,9,2.0,5.0,23.0,5.0,2.0,0.11249999999999999
6148,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,10,2.0,5.0,23.0,5.0,2.0,0.06562499999999999
6149,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,11,2.0,5.0,23.0,5.0,2.0,0.046875
6150,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,12,2.0,5.0,23.0,5.0,2.0,0.0375
6151,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,13,2.0,5.0,23.0,5.0,2.0,0.009375
6152,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,14,2.0,5.0,23.0,5.0,2.0,0.028124999999999997
6153,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,15,2.0,5.0,23.0,5.0,2.0,0.009375
6154,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,16,2.0,5.0,23.0,5.0,2.0,0.01875
6159,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,21,2.0,5.0,23.0,5.0,2.0,0.009375
6163,Heavy goods vehicles,TT/AT >20-28t,9,1670.0,25,2.0,5.0,23.0,5.0,2.0,0.009375
6172,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,1,2.0,5.0,23.0,5.0,2.0,0.159375
6173,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,2,2.0,5.0,23.0,5.0,2.0,0.584375
6174,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,3,2.0,5.0,23.0,5.0,2.0,0.6375
6175,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,4,2.0,5.0,23.0,5.0,2.0,0.37187499999999996
6176,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,5,2.0,5.0,23.0,5.0,2.0,0.425
6177,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,6,2.0,5.0,23.0,5.0,2.0,0.53125
6178,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,7,2.0,5.0,23.0,5.0,2.0,0.31875
6179,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,8,2.0,5.0,23.0,5.0,2.0,0.10625
6180,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,9,2.0,5.0,23.0,5.0,2.0,0.6375
6181,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,10,2.0,5.0,23.0,5.0,2.0,0.37187499999999996
6182,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,11,2.0,5.0,23.0,5.0,2.0,0.265625
6183,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,12,2.0,5.0,23.0,5.0,2.0,0.2125
6184,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,13,2.0,5.0,23.0,5.0,2.0,0.053125
6185,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,14,2.0,5.0,23.0,5.0,2.0,0.159375
6186,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,15,2.0,5.0,23.0,5.0,2.0,0.053125
6187,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,16,2.0,5.0,23.0,5.0,2.0,0.10625
6192,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,21,2.0,5.0,23.0,5.0,2.0,0.053125
6196,Heavy goods vehicles,TT/AT >20-28t,9,10670.0,25,2.0,5.0,23.0,5.0,2.0,0.053125
6205,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,1,2.0,5.0,23.0,6.0,2.0,0.028124999999999997
6206,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,2,2.0,5.0,23.0,6.0,2.0,0.10312499999999998
6207,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,3,2.0,5.0,23.0,6.0,2.0,0.11249999999999999
6208,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,4,2.0,5.0,23.0,6.0,2.0,0.06562499999999999
6209,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,5,2.0,5.0,23.0,6.0,2.0,0.075
6210,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,6,2.0,5.0,23.0,6.0,2.0,0.09375
6211,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,7,2.0,5.0,23.0,6.0,2.0,0.056249999999999994
6212,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,8,2.0,5.0,23.0,6.0,2.0,0.01875
6213,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,9,2.0,5.0,23.0,6.0,2.0,0.11249999999999999
6214,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,10,2.0,5.0,23.0,6.0,2.0,0.06562499999999999
6215,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,11,2.0,5.0,23.0,6.0,2.0,0.046875
6216,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,12,2.0,5.0,23.0,6.0,2.0,0.0375
6217,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,13,2.0,5.0,23.0,6.0,2.0,0.009375
6218,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,14,2.0,5.0,23.0,6.0,2.0,0.028124999999999997
6219,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,15,2.0,5.0,23.0,6.0,2.0,0.009375
6220,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,16,2.0,5.0,23.0,6.0,2.0,0.01875
6225,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,21,2.0,5.0,23.0,6.0,2.0,0.009375
6229,Heavy goods vehicles,TT/AT >28-34t,9,1682.0,25,2.0,5.0,23.0,6.0,2.0,0.009375
6238,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,1,2.0,5.0,23.0,6.0,2.0,0.159375
6239,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,2,2.0,5.0,23.0,6.0,2.0,0.584375
6240,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,3,2.0,5.0,23.0,6.0,2.0,0.6375
6241,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,4,2.0,5.0,23.0,6.0,2.0,0.37187499999999996
6242,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,5,2.0,5.0,23.0,6.0,2.0,0.425
6243,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,6,2.0,5.0,23.0,6.0,2.0,0.53125
6244,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,7,2.0,5.0,23.0,6.0,2.0,0.31875
6245,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,8,2.0,5.0,23.0,6.0,2.0,0.10625
6246,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,9,2.0,5.0,23.0,6.0,2.0,0.6375
6247,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,10,2.0,5.0,23.0,6.0,2.0,0.37187499999999996
6248,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,11,2.0,5.0,23.0,6.0,2.0,0.265625
6249,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,12,2.0,5.0,23.0,6.0,2.0,0.2125
6250,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,13,2.0,5.0,23.0,6.0,2.0,0.053125
6251,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,14,2.0,5.0,23.0,6.0,2.0,0.159375
6252,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,15,2.0,5.0,23.0,6.0,2.0,0.053125
6253,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,16,2.0,5.0,23.0,6.0,2.0,0.10625
6258,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,21,2.0,5.0,23.0,6.0,2.0,0.053125
6262,Heavy goods vehicles,TT/AT >28-34t,9,10682.0,25,2.0,5.0,23.0,6.0,2.0,0.053125
6271,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,1,2.0,5.0,23.0,14.0,2.0,36.665625
6272,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,2,2.0,5.0,23.0,14.0,2.0,134.44062499999998
6273,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,3,2.0,5.0,23.0,14.0,2.0,146.6625
6274,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,4,2.0,5.0,23.0,14.0,2.0,85.55312500000001
6275,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,5,2.0,5.0,23.0,14.0,2.0,97.77499999999999
6276,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,6,2.0,5.0,23.0,14.0,2.0,122.21875
6277,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,7,2.0,5.0,23.0,14.0,2.0,73.33125
6278,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,8,2.0,5.0,23.0,14.0,2.0,24.443749999999998
6279,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,9,2.0,5.0,23.0,14.0,2.0,146.6625
6280,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,10,2.0,5.0,23.0,14.0,2.0,85.55312500000001
6281,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,11,2.0,5.0,23.0,14.0,2.0,61.109375
6282,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,12,2.0,5.0,23.0,14.0,2.0,48.887499999999996
6283,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,13,2.0,5.0,23.0,14.0,2.0,12.221874999999999
6284,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,14,2.0,5.0,23.0,14.0,2.0,36.665625
6285,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,15,2.0,5.0,23.0,14.0,2.0,12.221874999999999
6286,Heavy goods vehicles,TT/AT >34-40t,9,1640.0,16,2.0,5.0,23.0,14.0,2.0,24.443749999999998
