ScenarioID,CountryID,TechID,JSTypeVSMID,TechDescription,TransTypeID,VehTypeID,MassCatID,VKM
1,9,9100.0,3,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9110.0,1,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.5524931269
1,9,9110.0,2,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9110.0,3,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9120.0,1,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.5524931269
1,9,9120.0,2,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9120.0,3,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.27624656345
1,9,9130.0,1,Road-Medium (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,2.0,0.1099701852857143
1,9,9130.0,2,Road-Medium (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9130.0,3,Road-Medium (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9140.0,1,Road-Medium (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,2.0,0.1099701852857143
1,9,9140.0,2,Road-Medium (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9140.0,3,Road-Medium (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9150.0,1,Road-Medium (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,2.0,0.1099701852857143
1,9,9150.0,2,Road-Medium (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9150.0,3,Road-Medium (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9160.0,1,Road-Medium (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,2.0,0.1099701852857143
1,9,9160.0,2,Road-Medium (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9160.0,3,Road-Medium (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9170.0,1,Road-Medium (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,2.0,0.1099701852857143
1,9,9170.0,2,Road-Medium (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9170.0,3,Road-Medium (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9171.0,1,Road-Medium (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,2.0,0.1099701852857143
1,9,9171.0,2,Road-Medium (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9171.0,3,Road-Medium (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9181.0,1,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.1099701852857143
1,9,9181.0,2,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9181.0,3,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0549850926428571
1,9,9190.0,1,Road-Large (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,3.0,0.0123504079571428
1,9,9190.0,2,Road-Large (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9190.0,3,Road-Large (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9200.0,1,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.0123504079571428
1,9,9200.0,2,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9200.0,3,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9210.0,1,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.0123504079571428
1,9,9210.0,2,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9210.0,3,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9220.0,1,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.0123504079571428
1,9,9220.0,2,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9220.0,3,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9230.0,1,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.0123504079571428
1,9,9230.0,2,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9230.0,3,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9240.0,1,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0123504079571428
1,9,9240.0,2,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9240.0,3,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9245.0,1,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.0123504079571428
1,9,9245.0,2,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9245.0,3,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.0061752039785714
1,9,9250.0,1,Road-Medium (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,2.0,0.0094251669571428
1,9,9250.0,2,Road-Medium (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9250.0,3,Road-Medium (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9251.0,1,Road-Medium (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,2.0,0.0094251669571428
1,9,9251.0,2,Road-Medium (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9251.0,3,Road-Medium (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9260.0,1,Road-Medium (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,2.0,0.0094251669571428
1,9,9260.0,2,Road-Medium (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9260.0,3,Road-Medium (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9265.0,1,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0133981055714285
1,9,9265.0,2,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9265.0,3,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9266.0,1,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0133981055714285
1,9,9266.0,2,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9266.0,3,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9267.0,1,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0133981055714285
1,9,9267.0,2,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9267.0,3,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9268.0,1,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0133981055714285
1,9,9268.0,2,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9268.0,3,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9269.0,1,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0133981055714285
1,9,9269.0,2,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9269.0,3,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9270.0,1,Road-Medium (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,2.0,0.0094251669571428
1,9,9270.0,2,Road-Medium (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9270.0,3,Road-Medium (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9280.0,1,Road-Medium (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,2.0,0.0094251669571428
1,9,9280.0,2,Road-Medium (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9280.0,3,Road-Medium (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9290.0,1,Road-Medium (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,2.0,0.0094251669571428
1,9,9290.0,2,Road-Medium (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9290.0,3,Road-Medium (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9295.0,1,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0133981055714285
1,9,9295.0,2,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9295.0,3,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9300.0,1,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0094251669571428
1,9,9300.0,2,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9300.0,3,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0047125834785714
1,9,9302.0,1,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0
1,9,9302.0,2,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0
1,9,9302.0,3,Road-Medium (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,2.0,0.0
1,9,9305.0,1,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0133981055714285
1,9,9305.0,2,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9305.0,3,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0066990527857142
1,9,9310.0,1,Road-Large (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,3.0,0.0207114140142857
1,9,9310.0,2,Road-Large (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9310.0,3,Road-Large (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9330.0,1,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.0207114140142857
1,9,9330.0,2,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9330.0,3,Road-Large (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9340.0,1,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.0207114140142857
1,9,9340.0,2,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9340.0,3,Road-Large (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9350.0,1,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.0207114140142857
1,9,9350.0,2,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9350.0,3,Road-Large (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9360.0,1,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0207114140142857
1,9,9360.0,2,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9360.0,3,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9362.0,1,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0
1,9,9362.0,2,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0
1,9,9362.0,3,Road-Large (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,3.0,0.0
1,9,9363.0,1,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.0207114140142857
1,9,9363.0,2,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9363.0,3,Road-Large (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9366.0,1,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.0207114140142857
1,9,9366.0,2,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9366.0,3,Road-Large (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,3.0,0.0103557070071428
1,9,9520.0,1,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9520.0,2,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9520.0,3,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9521.0,1,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9521.0,2,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9521.0,3,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9522.0,1,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9522.0,2,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9522.0,3,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9550.0,1,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9550.0,2,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9550.0,3,Road-Small (car)-Conventional (pre-EURO)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9551.0,1,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9551.0,2,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9551.0,3,Road-Small (car)-Euro 1 (1992-96)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9552.0,1,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9552.0,2,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9552.0,3,Road-Small (car)-Euro 2 (1996-2001)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9553.0,1,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9553.0,2,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9553.0,3,Road-Small (car)-Euro 3 (2001-05)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9554.0,1,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9554.0,2,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9554.0,3,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9555.0,1,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9555.0,2,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9555.0,3,Road-Small (car)-Euro 5 (2009-14)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9556.0,1,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9556.0,2,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9556.0,3,Road-Small (car)-Euro 6 (2015-19)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9620.0,1,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9620.0,2,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9620.0,3,Road-Small (car)-Euro 4 (2005-09)-Passenger Transport,1.0,3.0,1.0,0.0
1,9,9630.0,1,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,1.0,4.0,11.0,0.1076197142857143
1,9,9630.0,1,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.13836129014
1,9,9630.0,2,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,1.0,4.0,11.0,0.1076197142857143
1,9,9630.0,2,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.13836129014
1,9,9630.0,3,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,1.0,4.0,11.0,0.0538098571428571
1,9,9630.0,3,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.06918064507
1,9,9640.0,1,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.0289269552
1,9,9640.0,2,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.0289269552
1,9,9640.0,3,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.0144634776
1,9,9690.0,1,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.12522833862
1,9,9690.0,2,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.12522833862
1,9,9690.0,3,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.06261416931
1,9,9695.0,1,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.0043389255833333
1,9,9695.0,2,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.0043389255833333
1,9,9695.0,3,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.0021694627916666
1,9,9697.0,1,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.031307084655
1,9,9697.0,2,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.031307084655
1,9,9697.0,3,Road-Mini (bus)-Conventional (pre-EURO)-Freight Transport,2.0,4.0,11.0,0.25045667724
1,9,9698.0,1,Road-Mini (bus)-Conventional (pre-EURO)-Passenger Transport,1.0,4.0,11.0,0.1076197142857143
1,9,9698.0,2,Road-Mini (bus)-Conventional (pre-EURO)-Passenger Transport,1.0,4.0,11.0,0.1076197142857143
1,9,9698.0,3,Road-Mini (bus)-Conventional (pre-EURO)-Passenger Transport,1.0,4.0,11.0,0.0538098571428571
1,9,9699.0,1,Road-Mini (bus)-Euro 1 (1992-96)-Passenger Transport,1.0,4.0,11.0,0.1076197142857143
1,9,9699.0,2,Road-Mini (bus)-Euro 1 (1992-96)-Passenger Transport,1.0,4.0,11.0,0.1076197142857143
1,9,9699.0,3,Road-Mini (bus)-Euro 1 (1992-96)-Passenger Transport,1.0,4.0,11.0,0.0538098571428571
1,9,9700.0,1,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.0043389255833333
1,9,9700.0,2,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.0043389255833333
1,9,9700.0,3,Road-Mini (bus)-Euro 1 (1992-96)-Freight Transport,2.0,4.0,11.0,0.0021694627916666
1,9,9701.0,1,Road-Mini (bus)-Euro 2 (1996-2001)-Passenger Transport,1.0,4.0,11.0,0.1076197142857143
1,9,9701.0,2,Road-Mini (bus)-Euro 2 (1996-2001)-Passenger Transport,1.0,4.0,11.0,0.1076197142857143
1,9,9701.0,3,Road-Mini (bus)-Euro 2 (1996-2001)-Passenger Transport,1.0,4.0,11.0,0.0538098571428571
1,9,9702.0,1,Road-Mini (bus)-Euro 3 (2001-05)-Passenger Transport,1.0,4.0,11.0,0.1076197142857143
1,9,9702.0,2,Road-Mini (bus)-Euro 3 (2001-05)-Passenger Transport,1.0,4.0,11.0,0.1076197142857143
1,9,9702.0,3,Road-Mini (bus)-Euro 3 (2001-05)-Passenger Transport,1.0,4.0,11.0,0.0538098571428571
1,9,9720.0,1,Road-Mini (bus)-Euro 2 (1996-2001)-Freight Transport,2.0,4.0,11.0,0.0043389255833333
1,9,9720.0,2,Road-Mini (bus)-Euro 2 (1996-2001)-Freight Transport,2.0,4.0,11.0,0.0043389255833333
1,9,9720.0,3,Road-Mini (bus)-Euro 2 (1996-2001)-Freight Transport,2.0,4.0,11.0,0.0021694627916666
1,9,9810.0,1,Road-Mini (bus)-Euro 3 (2001-05)-Freight Transport,2.0,4.0,11.0,0.0043389255833333
1,9,9810.0,2,Road-Mini (bus)-Euro 3 (2001-05)-Freight Transport,2.0,4.0,11.0,0.0043389255833333
1,9,9810.0,3,Road-Mini (bus)-Euro 3 (2001-05)-Freight Transport,2.0,4.0,11.0,0.0021694627916666
1,9,9850.0,1,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.0043389255833333
1,9,9850.0,2,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.0043389255833333
1,9,9850.0,3,Road-Mini (bus)-Euro 4 (2005-09)-Freight Transport,2.0,4.0,11.0,0.0021694627916666
1,9,10200.0,1,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.0099907385
1,9,10200.0,2,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.0099907385
1,9,10200.0,3,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.00499536925
1,9,10220.0,1,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.06261416931
1,9,10220.0,2,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.06261416931
1,9,10220.0,3,Road-PanelSideVan (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,21.0,0.50091335448
1,9,10320.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.26603572238
1,9,10320.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.26603572238
1,9,10320.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.13301786119
1,9,10410.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.04495534094
1,9,10410.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.04495534094
1,9,10410.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.02247767047
1,9,10450.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.0048211592
1,9,10450.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.0048211592
1,9,10450.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.0024105796
1,9,10451.0,1,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.02270652736
1,9,10451.0,2,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.02270652736
1,9,10451.0,3,Road-PanelSideVan (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,21.0,0.01135326368
1,9,10452.0,1,Road-PanelSideVan (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,21.0,0.0048211592
1,9,10452.0,2,Road-PanelSideVan (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,21.0,0.0048211592
1,9,10452.0,3,Road-PanelSideVan (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,21.0,0.0024105796
1,9,10453.0,1,Road-PanelSideVan (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,21.0,0.0048211592
1,9,10453.0,2,Road-PanelSideVan (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,21.0,0.0048211592
1,9,10453.0,3,Road-PanelSideVan (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,21.0,0.0024105796
1,9,10471.0,1,Road-PanelSideVan (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,21.0,0.0048211592
1,9,10471.0,2,Road-PanelSideVan (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,21.0,0.0048211592
1,9,10471.0,3,Road-PanelSideVan (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,21.0,0.0024105796
1,9,10520.0,1,Road-Medium (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,22.0,0.021568941563525502
1,9,10520.0,2,Road-Medium (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,22.0,0.021568941563525502
1,9,10520.0,3,Road-Medium (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,22.0,0.1725515325082086
1,9,10530.0,1,Road-Medium (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,22.0,0.0073132978057142
1,9,10530.0,2,Road-Medium (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,22.0,0.0073132978057142
