TDVSID,ScenarioID,CountryID,Year,TechID,VehCatID,NumVeh
0,1,9,2032,5244,S,0.00
0,1,9,2032,5245,S,0.00
0,1,9,2032,5246,S,0.00
0,1,9,2032,5247,S,0.00
0,1,9,2032,5251,S,0.00
0,1,9,2032,5252,S,0.13
0,1,9,2032,5252,T,0.06
0,1,9,2032,5253,S,0.00
0,1,9,2032,5254,S,0.00
0,1,9,2032,5255,S,0.00
0,1,9,2032,5256,S,0.00
0,1,9,2032,5260,S,0.00
0,1,9,2032,5261,S,0.01
0,1,9,2032,5261,T,0.01
0,1,9,2032,5262,S,0.00
0,1,9,2032,5263,S,0.00
0,1,9,2032,5264,S,0.00
0,1,9,2032,5265,S,0.00
0,1,9,2032,5270,S,0.00
0,1,9,2032,5271,S,0.00
0,1,9,2032,5272,S,0.00
0,1,9,2032,5273,S,0.00
0,1,9,2032,5274,S,0.00
0,1,9,2032,5278,S,0.00
0,1,9,2032,5279,S,0.00
0,1,9,2032,5280,S,9.13
0,1,9,2032,5280,T,9.31
0,1,9,2032,5281,S,220.48
0,1,9,2032,5281,T,727.61
0,1,9,2032,5282,S,491.73
0,1,9,2032,5282,T,8812.05
0,1,9,2032,5283,S,208.21
0,1,9,2032,5283,T,23396.08
0,1,9,2032,5284,N,9801.58
0,1,9,2032,5284,S,16.50
0,1,9,2032,5284,T,23403.21
0,1,9,2032,5288,S,0.00
0,1,9,2032,5289,S,0.00
0,1,9,2032,5290,S,0.00
0,1,9,2032,5400,S,0.00
0,1,9,2032,5401,S,0.00
0,1,9,2032,5402,S,0.00
0,1,9,2032,5403,S,0.49
0,1,9,2032,5403,T,0.07
0,1,9,2032,5404,S,88.28
0,1,9,2032,5404,T,40.65
0,1,9,2032,5405,S,0.00
0,1,9,2032,5406,S,0.00
0,1,9,2032,5407,S,0.00
0,1,9,2032,5408,S,0.00
0,1,9,2032,5412,S,0.00
0,1,9,2032,5413,S,0.00
0,1,9,2032,5414,S,0.00
0,1,9,2032,5415,S,0.57
0,1,9,2032,5415,T,0.08
0,1,9,2032,5416,S,1569.67
0,1,9,2032,5416,T,1566.32
0,1,9,2032,5417,S,6013.04
0,1,9,2032,5417,T,19306.33
0,1,9,2032,5418,S,2307.46
0,1,9,2032,5418,T,34629.80
0,1,9,2032,5419,S,380.31
0,1,9,2032,5419,T,40464.73
0,1,9,2032,5420,N,7764.20
0,1,9,2032,5420,S,15.75
0,1,9,2032,5420,T,20470.18
0,1,9,2032,5424,S,0.00
0,1,9,2032,5425,S,12.42
0,1,9,2032,5425,T,16.70
0,1,9,2032,5426,S,276.45
0,1,9,2032,5426,T,890.39
0,1,9,2032,5427,S,229.40
0,1,9,2032,5427,T,3414.63
0,1,9,2032,5428,S,45.34
0,1,9,2032,5428,T,4849.25
0,1,9,2032,5429,N,931.84
0,1,9,2032,5429,S,1.88
0,1,9,2032,5429,T,2445.44
0,1,9,2032,5433,S,0.01
0,1,9,2032,5433,T,0.00
0,1,9,2032,5434,S,99.17
0,1,9,2032,5434,T,345.35
0,1,9,2032,5435,S,141.66
0,1,9,2032,5435,T,2222.63
0,1,9,2032,5436,S,22.92
0,1,9,2032,5436,T,2217.78
0,1,9,2032,5437,N,528.73
0,1,9,2032,5437,S,1.06
0,1,9,2032,5437,T,1386.72
0,1,9,2032,5441,S,0.00
0,1,9,2032,5443,S,0.00
0,1,9,2032,5444,S,0.00
0,1,9,2032,5445,S,0.00
0,1,9,2032,5446,S,0.00
0,1,9,2032,5447,S,0.00
0,1,9,2032,5451,S,0.00
0,1,9,2032,5452,S,0.04
0,1,9,2032,5452,T,0.02
0,1,9,2032,5453,S,0.00
0,1,9,2032,5454,S,0.00
0,1,9,2032,5455,S,0.00
0,1,9,2032,5456,S,0.00
0,1,9,2032,5460,S,0.00
0,1,9,2032,5461,S,0.00
0,1,9,2032,5461,T,0.00
0,1,9,2032,5462,S,0.00
0,1,9,2032,5463,S,0.00
0,1,9,2032,5464,S,0.00
0,1,9,2032,5465,S,0.00
0,1,9,2032,5470,S,0.00
0,1,9,2032,5471,S,0.00
0,1,9,2032,5472,S,0.00
0,1,9,2032,5473,S,0.00
0,1,9,2032,5474,S,0.00
0,1,9,2032,5478,S,0.00
0,1,9,2032,5479,S,0.00
0,1,9,2032,5480,S,4.58
0,1,9,2032,5480,T,4.67
0,1,9,2032,5481,S,75.82
0,1,9,2032,5481,T,248.90
0,1,9,2032,5482,S,176.14
0,1,9,2032,5482,T,3172.97
0,1,9,2032,5483,S,76.07
0,1,9,2032,5483,T,8726.37
0,1,9,2032,5484,N,3560.49
0,1,9,2032,5484,S,6.00
0,1,9,2032,5484,T,8501.98
0,1,9,2032,5488,S,0.00
0,1,9,2032,5489,S,0.00
0,1,9,2032,5490,S,0.00
0,1,9,2032,5600,S,0.00
0,1,9,2032,5601,S,0.00
0,1,9,2032,5602,S,0.00
0,1,9,2032,5603,S,0.26
0,1,9,2032,5603,T,0.04
0,1,9,2032,5604,S,47.36
0,1,9,2032,5604,T,21.81
0,1,9,2032,5605,S,0.00
0,1,9,2032,5606,S,0.00
0,1,9,2032,5607,S,0.00
0,1,9,2032,5608,S,0.00
0,1,9,2032,5612,S,0.00
0,1,9,2032,5613,S,0.00
0,1,9,2032,5614,S,0.00
0,1,9,2032,5615,S,0.31
0,1,9,2032,5615,T,0.04
0,1,9,2032,5616,S,833.16
0,1,9,2032,5616,T,828.50
0,1,9,2032,5617,S,3182.93
0,1,9,2032,5617,T,10185.97
0,1,9,2032,5618,S,1196.08
0,1,9,2032,5618,T,17840.44
0,1,9,2032,5619,S,194.76
0,1,9,2032,5619,T,20559.53
0,1,9,2032,5620,N,3840.83
0,1,9,2032,5620,S,7.94
0,1,9,2032,5620,T,10216.35
0,1,9,2032,5624,S,0.00
0,1,9,2032,5625,S,8.11
0,1,9,2032,5625,T,10.89
0,1,9,2032,5626,S,178.10
0,1,9,2032,5626,T,572.14
0,1,9,2032,5627,S,146.30
0,1,9,2032,5627,T,2162.15
0,1,9,2032,5628,S,27.04
0,1,9,2032,5628,T,2872.84
0,1,9,2032,5629,N,535.03
0,1,9,2032,5629,S,1.09
0,1,9,2032,5629,T,1414.92
0,1,9,2032,5633,S,0.00
0,1,9,2032,5633,T,0.00
0,1,9,2032,5634,S,62.01
0,1,9,2032,5634,T,215.55
0,1,9,2032,5635,S,89.46
0,1,9,2032,5635,T,1404.92
0,1,9,2032,5636,S,14.50
0,1,9,2032,5636,T,1406.44
0,1,9,2032,5637,N,327.08
0,1,9,2032,5637,S,0.67
0,1,9,2032,5637,T,863.30
0,1,9,2032,5641,S,0.00
0,1,9,2032,5643,S,0.00
0,1,9,2032,5644,S,0.00
0,1,9,2032,5645,S,0.00
0,1,9,2032,5646,S,0.00
0,1,9,2032,5647,S,0.00
0,1,9,2032,5651,S,0.00
0,1,9,2032,5652,S,0.02
0,1,9,2032,5652,T,0.01
0,1,9,2032,5653,S,0.00
0,1,9,2032,5654,S,0.00
0,1,9,2032,5655,S,0.00
0,1,9,2032,5656,S,0.00
0,1,9,2032,5660,S,0.00
0,1,9,2032,5661,S,0.00
0,1,9,2032,5661,T,0.00
0,1,9,2032,5662,S,0.00
0,1,9,2032,5663,S,0.00
0,1,9,2032,5664,S,0.00
0,1,9,2032,5665,S,0.00
0,1,9,2032,5670,S,0.00
0,1,9,2032,5671,S,0.00
0,1,9,2032,5672,S,0.00
0,1,9,2032,5673,S,0.00
0,1,9,2032,5674,S,0.00
0,1,9,2032,5678,S,0.00
0,1,9,2032,5679,S,0.00
0,1,9,2032,5680,S,3.17
0,1,9,2032,5680,T,3.21
0,1,9,2032,5681,S,46.17
0,1,9,2032,5681,T,151.20
0,1,9,2032,5682,S,104.74
0,1,9,2032,5682,T,1892.53
0,1,9,2032,5683,S,46.24
0,1,9,2032,5683,T,5331.68
0,1,9,2032,5684,N,2156.84
0,1,9,2032,5684,S,3.66
0,1,9,2032,5684,T,5166.99
0,1,9,2032,5688,S,0.00
0,1,9,2032,5689,S,0.00
0,1,9,2032,5690,S,0.00
0,1,9,2032,5800,S,0.00
0,1,9,2032,5801,S,0.00
0,1,9,2032,5802,S,0.00
0,1,9,2032,5803,S,1.11
0,1,9,2032,5803,T,0.16
0,1,9,2032,5804,S,596.28
0,1,9,2032,5804,T,503.21
0,1,9,2032,5805,S,1642.23
0,1,9,2032,5805,T,5290.85
0,1,9,2032,5806,S,677.79
0,1,9,2032,5806,T,10270.05
0,1,9,2032,5807,S,114.82
0,1,9,2032,5807,T,12355.26
0,1,9,2032,5808,N,2572.92
0,1,9,2032,5808,S,5.04
0,1,9,2032,5808,T,6658.37
0,1,9,2032,5812,S,0.00
0,1,9,2032,5813,S,0.00
0,1,9,2032,5814,S,0.00
0,1,9,2032,5815,S,1.30
0,1,9,2032,5815,T,0.19
0,1,9,2032,5816,S,3247.09
0,1,9,2032,5816,T,3238.84
0,1,9,2032,5817,S,12531.76
0,1,9,2032,5817,T,40359.29
0,1,9,2032,5818,S,5069.74
0,1,9,2032,5818,T,76895.62
0,1,9,2032,5819,S,874.87
0,1,9,2032,5819,T,94076.68
0,1,9,2032,5820,N,19573.14
0,1,9,2032,5820,S,38.36
0,1,9,2032,5820,T,50684.93
0,1,9,2032,5824,S,0.00
0,1,9,2032,5825,S,16.14
0,1,9,2032,5825,T,21.68
0,1,9,2032,5826,S,411.58
0,1,9,2032,5826,T,1329.22
0,1,9,2032,5827,S,407.92
0,1,9,2032,5827,T,6132.95
0,1,9,2032,5828,S,92.12
0,1,9,2032,5828,T,9952.33
0,1,9,2032,5829,N,2082.59
0,1,9,2032,5829,S,4.05
0,1,9,2032,5829,T,5373.09
0,1,9,2032,5833,S,0.02
0,1,9,2032,5833,T,0.01
0,1,9,2032,5834,S,81.63
0,1,9,2032,5834,T,296.79
0,1,9,2032,5835,S,136.65
0,1,9,2032,5835,T,2085.33
0,1,9,2032,5836,S,19.30
0,1,9,2032,5836,T,1804.10
0,1,9,2032,5837,N,481.54
0,1,9,2032,5837,S,0.94
0,1,9,2032,5837,T,1241.45
0,1,9,2032,5841,S,0.00
0,1,9,2032,5843,S,0.00
0,1,9,2032,5844,S,0.00
0,1,9,2032,5845,S,0.00
0,1,9,2032,5846,S,0.00
0,1,9,2032,5847,S,0.00
0,1,9,2032,5851,S,0.00
0,1,9,2032,5852,S,0.08
0,1,9,2032,5852,T,0.04
0,1,9,2032,5853,S,0.00
0,1,9,2032,5854,S,0.00
0,1,9,2032,5855,S,0.00
0,1,9,2032,5856,S,0.00
0,1,9,2032,5860,S,0.00
0,1,9,2032,5861,S,0.01
0,1,9,2032,5861,T,0.00
0,1,9,2032,5862,S,0.00
0,1,9,2032,5863,S,0.00
0,1,9,2032,5864,S,0.00
0,1,9,2032,5865,S,0.00
0,1,9,2032,5870,S,0.00
0,1,9,2032,5871,S,0.00
0,1,9,2032,5872,S,0.00
0,1,9,2032,5873,S,0.00
0,1,9,2032,5874,S,0.00
0,1,9,2032,5878,S,0.00
0,1,9,2032,5879,S,0.00
0,1,9,2032,5880,S,2.91
0,1,9,2032,5880,T,2.95
0,1,9,2032,5881,S,103.54
0,1,9,2032,5881,T,343.41
0,1,9,2032,5882,S,223.65
0,1,9,2032,5882,T,4007.60
0,1,9,2032,5883,S,95.64
0,1,9,2032,5883,T,10588.64
0,1,9,2032,5884,N,4531.75
0,1,9,2032,5884,S,7.61
0,1,9,2032,5884,T,10818.31
0,1,9,2032,5888,S,0.00
0,1,9,2032,5889,S,0.00
0,1,9,2032,5890,S,0.00
0,1,9,2032,9080,S,285820.81
0,1,9,2032,9080,T,1389675.31
0,1,9,2032,9081,S,59392.66
0,1,9,2032,9081,T,2106082.94
0,1,9,2032,9082,N,303547.97
0,1,9,2032,9082,S,4092.28
0,1,9,2032,9082,T,1745090.28
0,1,9,2032,9091,S,294.96
0,1,9,2032,9091,T,1560.19
0,1,9,2032,9092,S,263.40
0,1,9,2032,9092,T,10236.07
0,1,9,2032,9093,N,5327.33
0,1,9,2032,9093,S,33.38
0,1,9,2032,9093,T,18816.31
0,1,9,2032,9120,S,120734.08
0,1,9,2032,9120,T,138943.49
0,1,9,2032,9140,S,165044.16
0,1,9,2032,9140,T,796732.66
0,1,9,2032,9161,S,1654.91
0,1,9,2032,9161,T,9501.01
0,1,9,2032,9162,S,1989.89
0,1,9,2032,9162,T,79556.76
0,1,9,2032,9163,N,29461.01
0,1,9,2032,9163,S,259.86
0,1,9,2032,9163,T,126668.68
0,1,9,2032,9171,S,31659.19
0,1,9,2032,9171,T,1117746.44
0,1,9,2032,9172,N,140841.36
0,1,9,2032,9172,S,2061.69
0,1,9,2032,9172,T,859287.14
0,1,9,2032,9181,S,68679.89
0,1,9,2032,9181,T,78644.68
0,1,9,2032,9191,S,1061.82
0,1,9,2032,9191,T,7082.45
0,1,9,2032,9192,S,1571.96
0,1,9,2032,9192,T,64962.49
0,1,9,2032,9193,N,34088.77
0,1,9,2032,9193,S,222.31
0,1,9,2032,9193,T,135660.58
0,1,9,2032,9200,S,131482.70
0,1,9,2032,9200,T,652323.95
0,1,9,2032,9201,N,123347.95
0,1,9,2032,9201,S,1971.25
0,1,9,2032,9201,T,805049.48
0,1,9,2032,9240,S,38059.05
0,1,9,2032,9240,T,44245.32
0,1,9,2032,9245,S,26994.86
0,1,9,2032,9245,T,974319.48
0,1,9,2032,9251,S,12475.42
0,1,9,2032,9251,T,442788.10
0,1,9,2032,9252,N,123482.71
0,1,9,2032,9252,S,985.40
0,1,9,2032,9252,T,529651.66
0,1,9,2032,9260,S,71580.28
0,1,9,2032,9260,T,321490.98
0,1,9,2032,9261,S,0.00
0,1,9,2032,9265,S,281366.33
0,1,9,2032,9265,T,1350560.17
0,1,9,2032,9266,S,50948.50
0,1,9,2032,9266,T,1791657.84
0,1,9,2032,9267,N,376219.16
0,1,9,2032,9267,S,3816.75
0,1,9,2032,9267,T,1861372.91
0,1,9,2032,9275,S,183.16
0,1,9,2032,9275,T,213.74
0,1,9,2032,9276,S,1487.60
0,1,9,2032,9276,T,9052.68
0,1,9,2032,9277,S,0.00
0,1,9,2032,9291,S,0.00
0,1,9,2032,9300,S,47875.07
0,1,9,2032,9300,T,53487.01
0,1,9,2032,9302,S,13912.64
0,1,9,2032,9302,T,16479.12
0,1,9,2032,9305,S,149568.61
0,1,9,2032,9305,T,169828.73
0,1,9,2032,9320,S,59560.55
0,1,9,2032,9320,T,325168.45
0,1,9,2032,9321,S,17266.71
0,1,9,2032,9321,T,600539.05
0,1,9,2032,9322,N,111430.51
0,1,9,2032,9322,S,1503.01
0,1,9,2032,9322,T,674325.32
0,1,9,2032,9351,S,0.00
0,1,9,2032,9360,S,38168.52
0,1,9,2032,9360,T,42954.90
0,1,9,2032,9361,S,0.00
0,1,9,2032,9362,S,6162.07
0,1,9,2032,9362,T,7391.46
0,1,9,2032,9363,S,49932.98
0,1,9,2032,9363,T,227093.37
0,1,9,2032,9364,S,5092.74
0,1,9,2032,9364,T,201686.61
0,1,9,2032,9365,S,0.00
0,1,9,2032,9366,S,10551.94
0,1,9,2032,9366,T,379856.17
0,1,9,2032,9367,N,146583.06
0,1,9,2032,9367,S,893.19
0,1,9,2032,9367,T,510099.26
0,1,9,2032,9375,N,166855.27
0,1,9,2032,9375,S,825.43
0,1,9,2032,9375,T,522026.26
0,1,9,2032,9385,S,0.00
0,1,9,2032,9386,S,0.00
0,1,9,2032,9387,S,0.00
0,1,9,2032,9388,S,0.00
0,1,9,2032,9400,S,26738.73
0,1,9,2032,9400,T,152984.40
0,1,9,2032,9401,S,10744.33
0,1,9,2032,9401,T,377086.48
0,1,9,2032,9402,N,57487.18
0,1,9,2032,9402,S,936.43
0,1,9,2032,9402,T,418860.50
0,1,9,2032,9410,S,0.00
0,1,9,2032,9411,S,0.00
0,1,9,2032,9412,S,0.00
0,1,9,2032,9413,S,0.00
0,1,9,2032,9420,S,0.00
0,1,9,2032,9421,S,0.00
0,1,9,2032,9422,S,0.00
0,1,9,2032,9432,S,0.00
0,1,9,2032,9433,S,0.00
0,1,9,2032,9434,S,0.00
0,1,9,2032,9435,S,0.00
0,1,9,2032,9443,S,0.00
0,1,9,2032,9444,S,0.00
0,1,9,2032,9445,S,0.00
0,1,9,2032,9446,S,0.00
0,1,9,2032,9460,S,7418.26
0,1,9,2032,9460,T,8764.23
0,1,9,2032,9461,S,32253.12
0,1,9,2032,9461,T,167069.68
0,1,9,2032,9462,S,7758.46
0,1,9,2032,9462,T,269792.63
0,1,9,2032,9463,N,34623.42
0,1,9,2032,9463,S,504.78
0,1,9,2032,9463,T,216703.78
0,1,9,2032,9470,S,4247.09
0,1,9,2032,9470,T,5084.13
0,1,9,2032,9471,S,19972.51
0,1,9,2032,9471,T,110224.90
0,1,9,2032,9472,S,5675.14
0,1,9,2032,9472,T,197847.48
0,1,9,2032,9473,N,23791.63
0,1,9,2032,9473,S,422.60
0,1,9,2032,9473,T,179062.36
0,1,9,2032,9510,S,21.26
0,1,9,2032,9510,T,24.23
0,1,9,2032,9515,S,304.35
0,1,9,2032,9515,T,1839.11
0,1,9,2032,9520,S,0.00
0,1,9,2032,9521,S,0.00
0,1,9,2032,9522,S,0.00
0,1,9,2032,9523,S,0.00
0,1,9,2032,9530,S,0.00
0,1,9,2032,9531,S,0.00
0,1,9,2032,9532,S,0.00
0,1,9,2032,9533,S,0.00
0,1,9,2032,9540,S,0.00
0,1,9,2032,9541,S,0.00
0,1,9,2032,9542,S,0.00
0,1,9,2032,9543,S,0.00
0,1,9,2032,9550,S,0.00
0,1,9,2032,9551,S,0.00
0,1,9,2032,9552,S,0.00
0,1,9,2032,9553,S,0.00
0,1,9,2032,9611,S,535.02
0,1,9,2032,9611,T,2789.93
0,1,9,2032,9612,S,739.63
0,1,9,2032,9612,T,30098.36
0,1,9,2032,9613,N,13420.03
0,1,9,2032,9613,S,118.60
0,1,9,2032,9613,T,57847.89
0,1,9,2032,9620,S,87540.07
0,1,9,2032,9620,T,480715.77
0,1,9,2032,9621,S,32444.22
0,1,9,2032,9621,T,1151757.06
0,1,9,2032,9622,N,216175.14
0,1,9,2032,9622,S,2938.23
0,1,9,2032,9622,T,1304718.95
0,1,9,2032,9631,S,502.84
0,1,9,2032,9631,T,3233.77
0,1,9,2032,9632,S,891.03
0,1,9,2032,9632,T,36949.28
0,1,9,2032,9633,N,23089.22
0,1,9,2032,9633,S,151.50
0,1,9,2032,9633,T,92352.43
0,1,9,2032,9641,S,136.72
0,1,9,2032,9641,T,894.40
0,1,9,2032,9642,S,1200.51
0,1,9,2032,9642,T,48207.07
0,1,9,2032,9643,N,70819.36
0,1,9,2032,9643,S,354.89
0,1,9,2032,9643,T,217339.75
0,1,9,2032,9856,S,0.00
0,1,9,2032,10702,S,1759.24
0,1,9,2032,10702,T,70169.32
0,1,9,2032,10703,N,69418.38
0,1,9,2032,10703,S,325.18
0,1,9,2032,10703,T,211495.33
0,1,9,2033,20,S,0.00
0,1,9,2033,25,S,94.33
0,1,9,2033,25,T,64.07
0,1,9,2033,26,N,198233.97
0,1,9,2033,26,S,73428.99
0,1,9,2033,26,T,1229263.95
0,1,9,2033,30,S,0.00
0,1,9,2033,40,N,221394.48
0,1,9,2033,40,S,236662.67
0,1,9,2033,40,T,1967344.25
0,1,9,2033,50,S,0.00
0,1,9,2033,50,T,0.01
0,1,9,2033,60,N,0.01
0,1,9,2033,60,S,0.00
0,1,9,2033,60,T,0.01
0,1,9,2033,80,S,4448.46
0,1,9,2033,80,T,1738.81
0,1,9,2033,81,S,48062.10
0,1,9,2033,81,T,95693.39
0,1,9,2033,82,S,33255.06
0,1,9,2033,82,T,285965.21
0,1,9,2033,83,S,7285.95
0,1,9,2033,83,T,411693.14
0,1,9,2033,84,N,62065.03
0,1,9,2033,84,S,327.75
0,1,9,2033,84,T,254054.10
0,1,9,2033,91,S,0.00
0,1,9,2033,91,T,0.00
0,1,9,2033,92,S,11.99
0,1,9,2033,92,T,20.72
0,1,9,2033,93,S,41.30
0,1,9,2033,93,T,431.78
0,1,9,2033,94,S,43.06
0,1,9,2033,94,T,2543.38
0,1,9,2033,95,N,1224.98
0,1,9,2033,95,S,3.54
0,1,9,2033,95,T,3546.59
0,1,9,2033,110,S,0.00
0,1,9,2033,120,S,0.11
0,1,9,2033,120,T,0.00
0,1,9,2033,140,S,4075.79
0,1,9,2033,140,T,1378.96
0,1,9,2033,161,S,5.54
0,1,9,2033,161,T,2.33
0,1,9,2033,162,S,89.23
0,1,9,2033,162,T,163.20
0,1,9,2033,163,S,355.04
0,1,9,2033,163,T,3785.37
0,1,9,2033,164,S,294.25
0,1,9,2033,164,T,17918.48
0,1,9,2033,165,N,2665.69
0,1,9,2033,165,S,15.21
0,1,9,2033,165,T,11611.48
0,1,9,2033,170,S,0.00
0,1,9,2033,171,S,30101.31
0,1,9,2033,171,T,59954.95
0,1,9,2033,172,S,20035.72
0,1,9,2033,172,T,171481.70
0,1,9,2033,173,S,4306.99
0,1,9,2033,173,T,242172.33
0,1,9,2033,174,N,30030.79
0,1,9,2033,174,S,186.26
0,1,9,2033,174,T,135862.51
0,1,9,2033,181,S,0.16
0,1,9,2033,181,T,0.00
0,1,9,2033,191,S,2.12
0,1,9,2033,191,T,0.80
0,1,9,2033,192,S,42.29
0,1,9,2033,192,T,85.10
0,1,9,2033,193,S,231.86
0,1,9,2033,193,T,2541.96
0,1,9,2033,194,S,207.06
0,1,9,2033,194,T,12972.55
0,1,9,2033,195,N,5765.38
0,1,9,2033,195,S,24.44
0,1,9,2033,195,T,20397.29
0,1,9,2033,200,S,2087.61
0,1,9,2033,200,T,773.17
0,1,9,2033,201,S,17216.86
0,1,9,2033,201,T,150488.45
0,1,9,2033,202,S,3585.30
0,1,9,2033,202,T,204869.46
0,1,9,2033,203,N,24597.33
0,1,9,2033,203,S,152.32
0,1,9,2033,203,T,110636.05
0,1,9,2033,230,S,0.00
0,1,9,2033,240,S,0.05
0,1,9,2033,240,T,0.00
0,1,9,2033,245,S,22021.36
0,1,9,2033,245,T,44704.52
0,1,9,2033,251,S,12072.28
0,1,9,2033,251,T,21652.41
0,1,9,2033,252,S,7044.43
0,1,9,2033,252,T,60060.13
0,1,9,2033,253,S,1407.34
0,1,9,2033,253,T,79076.74
0,1,9,2033,254,N,19915.50
0,1,9,2033,254,S,101.34
0,1,9,2033,254,T,82354.71
0,1,9,2033,260,S,1997.02
0,1,9,2033,260,T,702.29
0,1,9,2033,261,S,0.00
0,1,9,2033,265,S,4780.20
0,1,9,2033,265,T,1825.37
0,1,9,2033,266,S,39404.24
0,1,9,2033,266,T,73635.38
0,1,9,2033,267,S,26349.56
0,1,9,2033,267,T,227788.74
0,1,9,2033,268,S,5470.60
0,1,9,2033,268,T,309431.30
0,1,9,2033,269,N,65259.41
0,1,9,2033,269,S,346.02
0,1,9,2033,269,T,267883.84
0,1,9,2033,275,S,0.00
0,1,9,2033,276,S,1.24
0,1,9,2033,276,T,0.57
0,1,9,2033,277,S,0.00
0,1,9,2033,278,S,0.00
0,1,9,2033,290,S,0.00
0,1,9,2033,291,S,0.44
0,1,9,2033,291,T,0.06
0,1,9,2033,292,S,0.00
0,1,9,2033,295,S,0.00
0,1,9,2033,300,S,0.07
0,1,9,2033,300,T,0.00
0,1,9,2033,302,S,0.00
0,1,9,2033,305,S,0.11
0,1,9,2033,305,T,0.00
0,1,9,2033,320,S,203.81
0,1,9,2033,320,T,72.93
0,1,9,2033,321,S,3976.78
0,1,9,2033,321,T,7901.05
0,1,9,2033,322,S,6899.63
0,1,9,2033,322,T,63216.16
0,1,9,2033,323,S,1338.73
0,1,9,2033,323,T,77234.58
0,1,9,2033,324,N,7097.15
0,1,9,2033,324,S,65.20
0,1,9,2033,324,T,42872.47
0,1,9,2033,350,S,0.00
0,1,9,2033,351,S,0.00
0,1,9,2033,360,S,0.03
0,1,9,2033,360,T,0.00
0,1,9,2033,361,S,0.09
0,1,9,2033,361,T,0.01
0,1,9,2033,362,S,0.00
0,1,9,2033,363,S,1271.37
0,1,9,2033,363,T,443.71
0,1,9,2033,364,S,63.56
0,1,9,2033,364,T,134.00
0,1,9,2033,365,S,0.00
0,1,9,2033,366,S,8449.89
0,1,9,2033,366,T,14997.66
0,1,9,2033,367,S,5500.39
0,1,9,2033,367,T,48143.96
0,1,9,2033,368,S,1115.82
0,1,9,2033,368,T,63758.64
0,1,9,2033,369,N,19667.72
0,1,9,2033,369,S,75.08
0,1,9,2033,369,T,69168.69
0,1,9,2033,373,S,0.00
0,1,9,2033,375,S,732.48
0,1,9,2033,375,T,8100.31
0,1,9,2033,376,S,0.00
0,1,9,2033,377,S,683.60
0,1,9,2033,377,T,40493.01
0,1,9,2033,378,S,0.00
0,1,9,2033,380,N,51317.47
0,1,9,2033,380,S,112.91
0,1,9,2033,380,T,127694.32
0,1,9,2033,385,S,0.00
0,1,9,2033,386,S,0.01
0,1,9,2033,386,T,0.00
0,1,9,2033,387,S,0.00
0,1,9,2033,388,S,0.00
0,1,9,2033,389,S,0.00
0,1,9,2033,390,S,0.00
0,1,9,2033,400,S,29.72
0,1,9,2033,400,T,10.59
0,1,9,2033,401,S,1102.86
0,1,9,2033,401,T,2291.14
0,1,9,2033,402,S,2507.27
0,1,9,2033,402,T,23291.12
0,1,9,2033,403,S,1123.02
0,1,9,2033,403,T,65738.01
0,1,9,2033,404,N,4852.35
0,1,9,2033,404,S,75.95
0,1,9,2033,404,T,45827.47
0,1,9,2033,410,S,0.00
0,1,9,2033,411,S,0.03
0,1,9,2033,411,T,0.00
0,1,9,2033,412,S,0.00
0,1,9,2033,413,S,0.00
0,1,9,2033,414,S,0.00
0,1,9,2033,415,S,0.00
0,1,9,2033,420,S,0.00
0,1,9,2033,421,S,0.00
0,1,9,2033,422,S,0.00
0,1,9,2033,423,S,0.00
0,1,9,2033,424,S,0.00
0,1,9,2033,431,S,0.00
0,1,9,2033,432,S,0.00
0,1,9,2033,433,S,0.00
0,1,9,2033,434,S,0.00
0,1,9,2033,435,S,0.00
0,1,9,2033,436,S,0.00
0,1,9,2033,437,S,0.00
0,1,9,2033,442,S,0.00
0,1,9,2033,443,S,0.00
0,1,9,2033,444,S,0.00
0,1,9,2033,445,S,0.00
0,1,9,2033,446,S,0.00
0,1,9,2033,447,S,0.00
0,1,9,2033,448,S,0.00
0,1,9,2033,460,S,0.00
0,1,9,2033,461,S,63.11
0,1,9,2033,461,T,24.19
0,1,9,2033,462,S,1721.61
0,1,9,2033,462,T,3351.87
0,1,9,2033,463,S,1386.32
0,1,9,2033,463,T,12216.29
0,1,9,2033,464,S,237.64
0,1,9,2033,464,T,13477.94
0,1,9,2033,465,N,1105.50
0,1,9,2033,465,S,9.11
0,1,9,2033,465,T,6078.93
0,1,9,2033,470,S,0.00
0,1,9,2033,471,S,12.66
0,1,9,2033,471,T,4.31
0,1,9,2033,472,S,475.99
0,1,9,2033,472,T,947.46
0,1,9,2033,473,S,845.32
0,1,9,2033,473,T,7621.18
0,1,9,2033,474,S,106.06
0,1,9,2033,474,T,6090.43
0,1,9,2033,475,N,248.37
0,1,9,2033,475,S,3.43
0,1,9,2033,475,T,2094.73
0,1,9,2033,480,S,0.00
0,1,9,2033,510,S,0.00
0,1,9,2033,515,S,0.65
0,1,9,2033,515,T,0.20
0,1,9,2033,520,S,0.00
0,1,9,2033,521,S,0.00
0,1,9,2033,522,S,0.00
0,1,9,2033,523,S,0.00
0,1,9,2033,524,S,0.00
0,1,9,2033,525,S,0.00
0,1,9,2033,530,S,0.00
0,1,9,2033,531,S,0.00
0,1,9,2033,532,S,0.00
0,1,9,2033,533,S,0.00
0,1,9,2033,534,S,0.00
0,1,9,2033,535,S,0.00
0,1,9,2033,540,S,0.00
0,1,9,2033,541,S,0.00
